sale_id,customer_id,company_name,store_id,store_name,state,city,product_id,product_name,date,payment_method,amount_brl,pos_terminal,status
SLS-11829,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-PAY,VendeFácil Pay,2025-06-24 01:31:00,Dinheiro,189.42,Caixa 01,Estornada
SLS-11830,CUST1398,Centro de Andrade Ltda,STR-033,Filial Zona Sul Curitiba,PR,Curitiba,PROD-PAY,VendeFácil Pay,2025-09-16 12:01:56,Boleto Bancário,1288.58,Caixa 03,Aprovada
SLS-11831,CUST024,Casa do Sá Ltda,STR-014,Filial Shopping Rio Verde,GO,Rio Verde,PROD-PDV,VendeFácil PDV,2025-07-19 11:59:12,Cartão de Débito,582.96,Caixa 01,Aprovada
SLS-11832,CUST1398,Centro de Andrade Ltda,STR-033,Filial Zona Sul Curitiba,PR,Curitiba,PROD-ANALYTICS,VendeFácil Analytics,2025-09-29 18:31:10,Dinheiro,559.96,Caixa 02,Aprovada
SLS-11833,CUST1612,Comércio de Garcia Me,STR-028,Filial Centro Uberaba,MG,Uberaba,PROD-PAY,VendeFácil Pay,2025-11-16 08:39:09,PIX,733.89,Caixa 01,Aprovada
SLS-11834,CUST1907,Mundo da Pimenta Comercial,STR-042,Filial Shopping Niterói,RJ,Niterói,PROD-ESTOQUE,VendeFácil Estoque,2025-10-30 00:50:18,PIX,1968.51,Caixa 01,Cancelada
SLS-11835,CUST625,Comércio de Macedo Eireli,STR-025,Matriz Chapecó,SC,Chapecó,PROD-LOJA,VendeFácil Loja,2025-09-04 21:26:57,Cartão de Débito,1128.6,Caixa 01,Aprovada
SLS-11836,CUST556,Lojas Cunha S.A.,STR-049,Filial Bairro Santa Maria,RS,Santa Maria,PROD-PAY,VendeFácil Pay,2025-01-08 07:48:11,Dinheiro,169.7,Caixa 02,Aprovada
SLS-11837,CUST556,Lojas Cunha S.A.,STR-049,Filial Bairro Santa Maria,RS,Santa Maria,PROD-LOJA,VendeFácil Loja,2025-09-24 21:22:01,Cartão de Débito,1200.14,Caixa 03,Aprovada
SLS-11838,CUST210,Lojas Cunha Eireli,STR-046,Filial Zona Sul Niterói,RJ,Niterói,PROD-LOJA,VendeFácil Loja,2025-06-07 02:40:23,Dinheiro,1179.54,Caixa 01,Aprovada
SLS-11839,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-PAY,VendeFácil Pay,2026-01-10 01:44:22,Cartão de Débito,815.41,Caixa 04,Aprovada
SLS-11840,CUST1637,Atacado Mendonça S.A.,STR-036,Matriz Contagem,MG,Contagem,PROD-PAY,VendeFácil Pay,2025-07-03 03:23:06,Boleto Bancário,1533.21,Caixa 06,Aprovada
SLS-11841,CUST065,Centro de da Rocha Ltda,STR-037,Express Rio Verde,GO,Rio Verde,PROD-ESTOQUE,VendeFácil Estoque,2025-03-06 23:56:20,Boleto Bancário,1225.2,Caixa 05,Aprovada
SLS-11842,CUST1398,Centro de Andrade Ltda,STR-033,Filial Zona Sul Curitiba,PR,Curitiba,PROD-PAY,VendeFácil Pay,2025-07-26 22:49:14,Dinheiro,2349.68,Caixa 02,Aprovada
SLS-11843,CUST625,Comércio de Macedo Eireli,STR-025,Matriz Chapecó,SC,Chapecó,PROD-ESTOQUE,VendeFácil Estoque,2025-10-31 06:04:22,Cartão de Débito,1643.7,Caixa 01,Aprovada
SLS-11844,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-ESTOQUE,VendeFácil Estoque,2026-01-03 19:32:02,PIX,1622.6,Caixa 01,Cancelada
SLS-11845,CUST024,Casa do Sá Ltda,STR-014,Filial Shopping Rio Verde,GO,Rio Verde,PROD-ESTOQUE,VendeFácil Estoque,2025-07-11 07:38:01,PIX,1140.82,Caixa 01,Aprovada
SLS-11846,CUST1162,Empório Monteiro Eireli,STR-035,Filial Zona Sul Juazeiro do Norte,CE,Juazeiro do Norte,PROD-LOJA,VendeFácil Loja,2025-12-15 15:22:45,Boleto Bancário,1396.38,Caixa 04,Cancelada
SLS-11847,CUST001,Supermercado Boa Compra,STR-002,Filial Savassi,MG,Belo Horizonte,PROD-ANALYTICS,VendeFácil Analytics,2025-05-23 11:47:40,Dinheiro,403.17,Caixa 03,Estornada
SLS-11848,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-LOJA,VendeFácil Loja,2025-10-22 17:17:31,Cartão de Débito,552.68,Caixa 01,Aprovada
SLS-11849,CUST1015,Distribuidora Montenegro Me,STR-041,Filial Centro Rio de Janeiro,RJ,Rio de Janeiro,PROD-PDV,VendeFácil PDV,2025-09-02 11:44:14,Cartão de Débito,719.19,Caixa 06,Cancelada
SLS-11850,CUST1015,Distribuidora Montenegro Me,STR-041,Filial Centro Rio de Janeiro,RJ,Rio de Janeiro,PROD-PAY,VendeFácil Pay,2025-12-25 22:40:12,Boleto Bancário,938.12,Caixa 08,Aprovada
SLS-11851,CUST1867,Lojas Teixeira Ltda,STR-006,Matriz Caxias do Sul,RS,Caxias do Sul,PROD-PDV,VendeFácil PDV,2025-12-28 23:09:36,Cartão de Débito,874.2,Caixa 04,Estornada
SLS-11852,CUST1247,Centro de Aparecida Eireli,STR-011,Filial Shopping Brasília,DF,Brasília,PROD-ANALYTICS,VendeFácil Analytics,2025-06-15 04:22:48,PIX,802.94,Caixa 03,Aprovada
SLS-11853,CUST1612,Comércio de Garcia Me,STR-028,Filial Centro Uberaba,MG,Uberaba,PROD-LOJA,VendeFácil Loja,2025-04-25 09:45:56,Dinheiro,840.95,Caixa 03,Aprovada
SLS-11854,CUST401,Comércio de Costela Eireli,STR-050,Express Contagem,MG,Contagem,PROD-ANALYTICS,VendeFácil Analytics,2025-06-09 04:03:46,Dinheiro,532.31,Caixa 02,Aprovada
SLS-11855,CUST1427,Lojas Vieira Comercial,STR-047,Matriz Vitória da Conquista,BA,Vitória da Conquista,PROD-PDV,VendeFácil PDV,2025-10-17 07:31:12,Cartão de Débito,747.65,Caixa 01,Aprovada
SLS-11856,CUST409,Rede da Cruz Eireli,STR-008,Matriz Fortaleza,CE,Fortaleza,PROD-ESTOQUE,VendeFácil Estoque,2025-01-20 03:07:34,Cartão de Débito,1347.65,Caixa 03,Estornada
SLS-11857,CUST108,Lojas Abreu Ltda,STR-010,Matriz São Paulo,SP,São Paulo,PROD-LOJA,VendeFácil Loja,2025-03-16 04:35:48,Dinheiro,701.65,Caixa 01,Aprovada
SLS-11858,CUST401,Comércio de Costela Eireli,STR-050,Express Contagem,MG,Contagem,PROD-PAY,VendeFácil Pay,2025-03-27 17:27:41,Boleto Bancário,1342.43,Caixa 01,Cancelada
SLS-11859,CUST1015,Distribuidora Montenegro Me,STR-041,Filial Centro Rio de Janeiro,RJ,Rio de Janeiro,PROD-LOJA,VendeFácil Loja,2025-08-12 23:50:39,PIX,1449.96,Caixa 011,Cancelada
SLS-11860,CUST005,Materiais de Construção Silva,STR-003,Matriz Juiz de Fora,MG,Juiz de Fora,PROD-PDV,VendeFácil PDV,2026-02-11 07:25:36,Cartão de Crédito,841.39,Caixa 05,Aprovada
SLS-11861,CUST1875,Empório da Cunha Eireli,STR-005,Filial Shopping Rio de Janeiro,RJ,Rio de Janeiro,PROD-LOJA,VendeFácil Loja,2025-04-23 15:58:12,Cartão de Crédito,805.95,Caixa 03,Aprovada
SLS-11862,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-ANALYTICS,VendeFácil Analytics,2025-02-23 12:35:40,Cartão de Débito,432.85,Caixa 01,Aprovada
SLS-11863,CUST833,Lojas Azevedo Comercial,STR-023,Filial Centro Taguatinga,DF,Taguatinga,PROD-PAY,VendeFácil Pay,2025-03-20 14:18:24,PIX,1952.86,Caixa 07,Aprovada
SLS-11864,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-ANALYTICS,VendeFácil Analytics,2025-11-21 05:00:59,Boleto Bancário,345.22,Caixa 01,Estornada
SLS-11865,CUST024,Casa do Sá Ltda,STR-014,Filial Shopping Rio Verde,GO,Rio Verde,PROD-LOJA,VendeFácil Loja,2025-11-16 20:52:34,PIX,508.86,Caixa 01,Estornada
SLS-11866,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-LOJA,VendeFácil Loja,2025-07-29 16:10:54,Cartão de Crédito,1281.35,Caixa 02,Estornada
SLS-11867,CUST005,Materiais de Construção Silva,STR-003,Matriz Juiz de Fora,MG,Juiz de Fora,PROD-PDV,VendeFácil PDV,2025-07-02 11:41:11,Cartão de Crédito,650.82,Caixa 01,Estornada
SLS-11868,CUST1139,Empório Freitas Me,STR-032,Filial Bairro Juiz de Fora,MG,Juiz de Fora,PROD-LOJA,VendeFácil Loja,2025-06-13 19:59:21,Cartão de Crédito,489.17,Caixa 03,Aprovada
SLS-11869,CUST1903,Comércio de Ferreira Ltda,STR-012,Filial Shopping Caucaia,CE,Caucaia,PROD-LOJA,VendeFácil Loja,2025-04-22 22:06:45,Cartão de Débito,831.41,Caixa 03,Aprovada
SLS-11870,CUST1220,Atacado Gonçalves Eireli,STR-048,Matriz Caucaia,CE,Caucaia,PROD-PDV,VendeFácil PDV,2025-08-17 20:25:54,Dinheiro,769.45,Caixa 01,Aprovada
SLS-11871,CUST552,Distribuidora Cavalcante Eireli,STR-022,Filial Bairro Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-PAY,VendeFácil Pay,2025-12-23 20:44:07,PIX,1929.31,Caixa 01,Aprovada
SLS-11872,CUST1187,Mercado Almeida S.A.,STR-031,Filial Centro Vila Velha,ES,Vila Velha,PROD-LOJA,VendeFácil Loja,2025-02-05 05:34:37,Dinheiro,1142.12,Caixa 02,Aprovada
SLS-11873,CUST1037,Casa do Sampaio S.A.,STR-007,Express Cascavel,PR,Cascavel,PROD-LOJA,VendeFácil Loja,2025-11-06 06:00:54,Cartão de Débito,618.67,Caixa 02,Aprovada
SLS-11874,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-PAY,VendeFácil Pay,2025-04-02 18:55:59,Cartão de Crédito,1661.7,Caixa 01,Estornada
SLS-11875,CUST065,Centro de da Rocha Ltda,STR-037,Express Rio Verde,GO,Rio Verde,PROD-LOJA,VendeFácil Loja,2025-08-14 16:11:59,Boleto Bancário,779.06,Caixa 03,Cancelada
SLS-11876,CUST005,Materiais de Construção Silva,STR-003,Matriz Juiz de Fora,MG,Juiz de Fora,PROD-PDV,VendeFácil PDV,2025-07-05 11:52:28,Cartão de Débito,741.65,Caixa 03,Estornada
SLS-11877,CUST210,Lojas Cunha Eireli,STR-046,Filial Zona Sul Niterói,RJ,Niterói,PROD-LOJA,VendeFácil Loja,2025-04-24 15:43:31,Dinheiro,912.53,Caixa 02,Aprovada
SLS-11878,CUST552,Distribuidora Cavalcante Eireli,STR-022,Filial Bairro Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-ANALYTICS,VendeFácil Analytics,2026-02-14 20:31:22,Cartão de Crédito,915.52,Caixa 01,Cancelada
SLS-11879,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-PAY,VendeFácil Pay,2025-01-28 17:43:35,Boleto Bancário,2940.89,Caixa 01,Aprovada
SLS-11880,CUST409,Rede da Cruz Eireli,STR-008,Matriz Fortaleza,CE,Fortaleza,PROD-ESTOQUE,VendeFácil Estoque,2025-07-04 21:37:02,Boleto Bancário,1185.27,Caixa 01,Estornada
SLS-11881,CUST008,Auto Peças Central,STR-004,Matriz Ribeirão Preto,SP,Ribeirão Preto,PROD-PDV,VendeFácil PDV,2025-06-20 23:25:38,Cartão de Débito,599.67,Caixa 04,Aprovada
SLS-11882,CUST934,Lojas Campos Ltda,STR-040,Express Brasília,DF,Brasília,PROD-LOJA,VendeFácil Loja,2025-05-04 02:36:45,Cartão de Débito,1160.6,Caixa 02,Aprovada
SLS-11883,CUST1903,Comércio de Ferreira Ltda,STR-012,Filial Shopping Caucaia,CE,Caucaia,PROD-LOJA,VendeFácil Loja,2025-08-28 18:13:19,Cartão de Débito,835.43,Caixa 01,Aprovada
SLS-11884,CUST552,Distribuidora Cavalcante Eireli,STR-022,Filial Bairro Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-ANALYTICS,VendeFácil Analytics,2025-06-08 03:28:02,Boleto Bancário,623.78,Caixa 02,Aprovada
SLS-11885,CUST024,Casa do Sá Ltda,STR-014,Filial Shopping Rio Verde,GO,Rio Verde,PROD-LOJA,VendeFácil Loja,2025-03-19 08:39:27,Cartão de Crédito,985.41,Caixa 01,Aprovada
SLS-11886,CUST1637,Atacado Mendonça S.A.,STR-036,Matriz Contagem,MG,Contagem,PROD-PAY,VendeFácil Pay,2026-02-07 12:31:30,Boleto Bancário,2345.58,Caixa 03,Aprovada
SLS-11887,CUST1499,Distribuidora Costa Me,STR-024,Filial Centro Sorocaba,SP,Sorocaba,PROD-PAY,VendeFácil Pay,2025-02-20 23:47:51,Boleto Bancário,1319.31,Caixa 03,Cancelada
SLS-11888,CUST401,Comércio de Costela Eireli,STR-050,Express Contagem,MG,Contagem,PROD-LOJA,VendeFácil Loja,2025-11-18 23:18:42,PIX,1252.13,Caixa 02,Aprovada
SLS-11889,CUST1271,Mundo da da Cruz Ltda,STR-016,Filial Zona Sul Olinda,PE,Olinda,PROD-LOJA,VendeFácil Loja,2025-08-16 00:04:06,Cartão de Débito,410.25,Caixa 01,Aprovada
SLS-11890,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-PAY,VendeFácil Pay,2025-08-16 23:04:07,PIX,878.37,Caixa 01,Estornada
SLS-11891,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-ESTOQUE,VendeFácil Estoque,2025-05-29 04:31:56,Dinheiro,1010.46,Caixa 01,Cancelada
SLS-11892,CUST552,Distribuidora Cavalcante Eireli,STR-022,Filial Bairro Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-PAY,VendeFácil Pay,2025-12-31 07:53:30,Boleto Bancário,2917.71,Caixa 02,Estornada
SLS-11893,CUST401,Comércio de Costela Eireli,STR-050,Express Contagem,MG,Contagem,PROD-PDV,VendeFácil PDV,2025-03-04 16:48:07,PIX,453.12,Caixa 02,Aprovada
SLS-11894,CUST001,Supermercado Boa Compra,STR-002,Filial Savassi,MG,Belo Horizonte,PROD-ANALYTICS,VendeFácil Analytics,2025-06-28 22:25:10,PIX,711.34,Caixa 01,Aprovada
SLS-11895,CUST1629,Mundo da Vieira Comercial,STR-029,Matriz Águas Claras,DF,Águas Claras,PROD-PDV,VendeFácil PDV,2025-07-16 16:44:54,Dinheiro,776.91,Caixa 03,Cancelada
SLS-11896,CUST005,Materiais de Construção Silva,STR-003,Matriz Juiz de Fora,MG,Juiz de Fora,PROD-PAY,VendeFácil Pay,2025-08-10 21:45:00,Cartão de Crédito,2933.59,Caixa 03,Aprovada
SLS-11897,CUST1611,Comércio de Fogaça S.A.,STR-044,Filial Zona Sul Caucaia,CE,Caucaia,PROD-ANALYTICS,VendeFácil Analytics,2025-12-27 05:40:59,PIX,774.48,Caixa 03,Cancelada
SLS-11898,CUST401,Comércio de Costela Eireli,STR-050,Express Contagem,MG,Contagem,PROD-PAY,VendeFácil Pay,2026-01-30 21:18:46,Boleto Bancário,1446.61,Caixa 01,Aprovada
SLS-11899,CUST102,Rede Cardoso Me,STR-013,Filial Centro Uberlândia,MG,Uberlândia,PROD-ANALYTICS,VendeFácil Analytics,2025-09-07 08:44:37,Cartão de Débito,865.43,Caixa 01,Estornada
SLS-11900,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-ANALYTICS,VendeFácil Analytics,2025-01-24 17:48:20,PIX,568.12,Caixa 01,Cancelada
SLS-11901,CUST1162,Empório Monteiro Eireli,STR-035,Filial Zona Sul Juazeiro do Norte,CE,Juazeiro do Norte,PROD-LOJA,VendeFácil Loja,2026-02-03 03:06:30,Cartão de Crédito,645.84,Caixa 03,Aprovada
SLS-11902,CUST556,Lojas Cunha S.A.,STR-049,Filial Bairro Santa Maria,RS,Santa Maria,PROD-PAY,VendeFácil Pay,2025-01-04 02:42:33,Cartão de Débito,684.89,Caixa 03,Aprovada
SLS-11903,CUST1887,Mercado Aparecida Ltda,STR-020,Filial Bairro Serra,ES,Serra,PROD-ANALYTICS,VendeFácil Analytics,2025-11-22 11:16:40,Dinheiro,408.7,Caixa 02,Estornada
SLS-11904,CUST391,Distribuidora Oliveira Eireli,STR-015,Filial Bairro Anápolis,GO,Anápolis,PROD-ANALYTICS,VendeFácil Analytics,2025-12-31 20:40:19,Boleto Bancário,559.14,Caixa 01,Estornada
SLS-11905,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-PDV,VendeFácil PDV,2025-04-11 00:24:02,PIX,843.65,Caixa 01,Aprovada
SLS-11906,CUST401,Comércio de Costela Eireli,STR-050,Express Contagem,MG,Contagem,PROD-ANALYTICS,VendeFácil Analytics,2025-07-06 20:24:54,Cartão de Crédito,522.88,Caixa 01,Cancelada
SLS-11907,CUST1903,Comércio de Ferreira Ltda,STR-012,Filial Shopping Caucaia,CE,Caucaia,PROD-LOJA,VendeFácil Loja,2025-04-03 15:06:45,Cartão de Crédito,1385.59,Caixa 04,Cancelada
SLS-11908,CUST835,Empório Marques Me,STR-017,Filial Centro Santos,SP,Santos,PROD-PDV,VendeFácil PDV,2025-03-14 18:26:38,Dinheiro,560.78,Caixa 05,Aprovada
SLS-11909,CUST1867,Lojas Teixeira Ltda,STR-006,Matriz Caxias do Sul,RS,Caxias do Sul,PROD-ESTOQUE,VendeFácil Estoque,2025-12-11 04:40:32,Cartão de Crédito,1677.18,Caixa 02,Aprovada
SLS-11910,CUST835,Empório Marques Me,STR-017,Filial Centro Santos,SP,Santos,PROD-ESTOQUE,VendeFácil Estoque,2025-06-15 05:47:29,Boleto Bancário,613.09,Caixa 01,Cancelada
SLS-11911,CUST1139,Empório Freitas Me,STR-032,Filial Bairro Juiz de Fora,MG,Juiz de Fora,PROD-PAY,VendeFácil Pay,2025-10-18 05:20:34,Cartão de Débito,2533.84,Caixa 05,Aprovada
SLS-11912,CUST556,Lojas Cunha S.A.,STR-049,Filial Bairro Santa Maria,RS,Santa Maria,PROD-LOJA,VendeFácil Loja,2025-08-20 09:36:56,Cartão de Débito,809.07,Caixa 02,Estornada
SLS-11913,CUST024,Casa do Sá Ltda,STR-014,Filial Shopping Rio Verde,GO,Rio Verde,PROD-LOJA,VendeFácil Loja,2025-12-18 11:32:33,Cartão de Débito,707.92,Caixa 01,Aprovada
SLS-11914,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-PAY,VendeFácil Pay,2025-12-07 12:28:26,PIX,757.21,Caixa 02,Aprovada
SLS-11915,CUST1398,Centro de Andrade Ltda,STR-033,Filial Zona Sul Curitiba,PR,Curitiba,PROD-PDV,VendeFácil PDV,2025-12-18 12:18:39,Cartão de Crédito,381.29,Caixa 03,Estornada
SLS-11916,CUST1907,Mundo da Pimenta Comercial,STR-042,Filial Shopping Niterói,RJ,Niterói,PROD-PDV,VendeFácil PDV,2025-12-20 21:35:40,Cartão de Crédito,590.06,Caixa 02,Cancelada
SLS-11917,CUST1887,Mercado Aparecida Ltda,STR-020,Filial Bairro Serra,ES,Serra,PROD-PDV,VendeFácil PDV,2025-10-02 10:10:29,Boleto Bancário,857.11,Caixa 02,Aprovada
SLS-11918,CUST224,Empório Moraes Ltda,STR-043,Filial Bairro Rio Verde,GO,Rio Verde,PROD-ESTOQUE,VendeFácil Estoque,2025-01-15 02:42:44,Cartão de Débito,1476.2,Caixa 02,Aprovada
SLS-11919,CUST1271,Mundo da da Cruz Ltda,STR-016,Filial Zona Sul Olinda,PE,Olinda,PROD-LOJA,VendeFácil Loja,2025-01-31 03:32:52,PIX,594.89,Caixa 02,Cancelada
SLS-11920,CUST024,Casa do Sá Ltda,STR-014,Filial Shopping Rio Verde,GO,Rio Verde,PROD-ANALYTICS,VendeFácil Analytics,2025-01-06 07:07:17,PIX,605.71,Caixa 01,Aprovada
SLS-11921,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-ANALYTICS,VendeFácil Analytics,2025-01-24 20:51:45,PIX,943.97,Caixa 04,Aprovada
SLS-11922,CUST1037,Casa do Sampaio S.A.,STR-007,Express Cascavel,PR,Cascavel,PROD-PAY,VendeFácil Pay,2025-05-02 16:55:52,Boleto Bancário,550.26,Caixa 06,Aprovada
SLS-11923,CUST1187,Mercado Almeida S.A.,STR-031,Filial Centro Vila Velha,ES,Vila Velha,PROD-ANALYTICS,VendeFácil Analytics,2025-12-19 02:23:28,Boleto Bancário,379.88,Caixa 01,Aprovada
SLS-11924,CUST108,Lojas Abreu Ltda,STR-010,Matriz São Paulo,SP,São Paulo,PROD-LOJA,VendeFácil Loja,2025-10-07 19:03:43,Dinheiro,828.17,Caixa 01,Estornada
SLS-11925,CUST1887,Mercado Aparecida Ltda,STR-020,Filial Bairro Serra,ES,Serra,PROD-PAY,VendeFácil Pay,2025-07-19 20:54:35,Cartão de Crédito,253.25,Caixa 03,Aprovada
SLS-11926,CUST625,Comércio de Macedo Eireli,STR-025,Matriz Chapecó,SC,Chapecó,PROD-LOJA,VendeFácil Loja,2025-12-02 11:57:38,Boleto Bancário,674.94,Caixa 01,Aprovada
SLS-11927,CUST1887,Mercado Aparecida Ltda,STR-020,Filial Bairro Serra,ES,Serra,PROD-PAY,VendeFácil Pay,2025-11-10 03:02:00,Boleto Bancário,230.27,Caixa 03,Estornada
SLS-11928,CUST556,Lojas Cunha S.A.,STR-049,Filial Bairro Santa Maria,RS,Santa Maria,PROD-PAY,VendeFácil Pay,2025-12-16 00:44:38,Boleto Bancário,2458.19,Caixa 02,Cancelada
SLS-11929,CUST005,Materiais de Construção Silva,STR-003,Matriz Juiz de Fora,MG,Juiz de Fora,PROD-PAY,VendeFácil Pay,2026-01-04 17:42:52,PIX,803.81,Caixa 02,Aprovada
SLS-11930,CUST224,Empório Moraes Ltda,STR-043,Filial Bairro Rio Verde,GO,Rio Verde,PROD-PAY,VendeFácil Pay,2025-08-19 01:55:57,PIX,1765.89,Caixa 06,Aprovada
SLS-11931,CUST1637,Atacado Mendonça S.A.,STR-036,Matriz Contagem,MG,Contagem,PROD-PDV,VendeFácil PDV,2025-04-07 14:27:29,Dinheiro,426.79,Caixa 04,Aprovada
SLS-11932,CUST001,Supermercado Boa Compra,STR-001,Filial Matriz - Centro BH,MG,Belo Horizonte,PROD-LOJA,VendeFácil Loja,2025-03-31 04:17:28,Cartão de Débito,1413.72,Caixa 02,Cancelada
SLS-11933,CUST1271,Mundo da da Cruz Ltda,STR-016,Filial Zona Sul Olinda,PE,Olinda,PROD-ANALYTICS,VendeFácil Analytics,2026-01-09 05:02:39,Cartão de Débito,916.82,Caixa 04,Aprovada
SLS-11934,CUST1610,Comércio de da Rocha Ltda,STR-009,Express Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-PDV,VendeFácil PDV,2025-08-05 20:48:12,PIX,647.22,Caixa 01,Aprovada
SLS-11935,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-PDV,VendeFácil PDV,2025-03-14 21:58:19,Cartão de Crédito,457.45,Caixa 01,Cancelada
SLS-11936,CUST391,Distribuidora Oliveira Eireli,STR-015,Filial Bairro Anápolis,GO,Anápolis,PROD-PAY,VendeFácil Pay,2025-06-02 06:59:42,Dinheiro,2023.56,Caixa 01,Aprovada
SLS-11937,CUST1499,Distribuidora Costa Me,STR-024,Filial Centro Sorocaba,SP,Sorocaba,PROD-ESTOQUE,VendeFácil Estoque,2026-02-16 11:52:45,PIX,1205.23,Caixa 06,Aprovada
SLS-11938,CUST625,Comércio de Macedo Eireli,STR-025,Matriz Chapecó,SC,Chapecó,PROD-ESTOQUE,VendeFácil Estoque,2026-01-31 12:34:00,PIX,528.74,Caixa 01,Estornada
SLS-11939,CUST1867,Lojas Teixeira Ltda,STR-006,Matriz Caxias do Sul,RS,Caxias do Sul,PROD-PDV,VendeFácil PDV,2026-02-18 03:13:10,Cartão de Crédito,841.88,Caixa 02,Aprovada
SLS-11940,CUST1867,Lojas Teixeira Ltda,STR-006,Matriz Caxias do Sul,RS,Caxias do Sul,PROD-LOJA,VendeFácil Loja,2025-07-08 18:41:09,Dinheiro,1174.25,Caixa 01,Aprovada
SLS-11941,CUST552,Distribuidora Cavalcante Eireli,STR-022,Filial Bairro Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-PAY,VendeFácil Pay,2025-08-21 03:38:22,Boleto Bancário,2888.26,Caixa 01,Aprovada
SLS-11942,CUST1490,Mundo da da Mota Me,STR-045,Filial Shopping Vila Velha,ES,Vila Velha,PROD-ESTOQUE,VendeFácil Estoque,2025-01-17 12:34:32,Boleto Bancário,1235.47,Caixa 01,Cancelada
SLS-11943,CUST1887,Mercado Aparecida Ltda,STR-020,Filial Bairro Serra,ES,Serra,PROD-ESTOQUE,VendeFácil Estoque,2025-05-10 13:54:27,PIX,981.64,Caixa 02,Aprovada
SLS-11944,CUST1162,Empório Monteiro Eireli,STR-035,Filial Zona Sul Juazeiro do Norte,CE,Juazeiro do Norte,PROD-ESTOQUE,VendeFácil Estoque,2026-01-25 23:06:17,Dinheiro,1369.99,Caixa 02,Aprovada
SLS-11945,CUST1629,Mundo da Vieira Comercial,STR-029,Matriz Águas Claras,DF,Águas Claras,PROD-PAY,VendeFácil Pay,2025-05-13 04:11:53,Dinheiro,1471.57,Caixa 04,Aprovada
SLS-11946,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-ANALYTICS,VendeFácil Analytics,2025-02-01 00:20:30,Boleto Bancário,445.87,Caixa 03,Aprovada
SLS-11947,CUST1907,Mundo da Pimenta Comercial,STR-042,Filial Shopping Niterói,RJ,Niterói,PROD-PAY,VendeFácil Pay,2026-02-14 16:34:03,Cartão de Crédito,2631.42,Caixa 02,Aprovada
SLS-11948,CUST005,Materiais de Construção Silva,STR-003,Matriz Juiz de Fora,MG,Juiz de Fora,PROD-ESTOQUE,VendeFácil Estoque,2025-04-01 09:37:08,Dinheiro,1668.96,Caixa 06,Estornada
SLS-11949,CUST1427,Lojas Vieira Comercial,STR-047,Matriz Vitória da Conquista,BA,Vitória da Conquista,PROD-LOJA,VendeFácil Loja,2026-01-22 18:11:59,Cartão de Débito,1493.94,Caixa 02,Aprovada
SLS-11950,CUST401,Comércio de Costela Eireli,STR-050,Express Contagem,MG,Contagem,PROD-LOJA,VendeFácil Loja,2025-10-05 10:13:38,Dinheiro,1343.25,Caixa 02,Estornada
SLS-11951,CUST1629,Mundo da Vieira Comercial,STR-029,Matriz Águas Claras,DF,Águas Claras,PROD-ESTOQUE,VendeFácil Estoque,2025-03-01 19:42:42,PIX,1966.33,Caixa 04,Aprovada
SLS-11952,CUST552,Distribuidora Cavalcante Eireli,STR-022,Filial Bairro Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-LOJA,VendeFácil Loja,2025-03-25 17:36:32,PIX,895.07,Caixa 02,Cancelada
