customer_id,company_name,cnpj,state,city,segment,plan,main_product,mrr,status,contact_email
CUST969,Casa do Sales Ltda,67.489.231/0001-81,MG,Contagem,Pet,Enterprise,VendeFácil Pay,2346.42,Ativo,contato@casadosalesltda.com.br
CUST970,Empório Borges S.A.,29.017.564/0001-19,DF,Taguatinga,Varejo Cultural,Pro,VendeFácil Analytics,1227.08,Ativo,contato@empórioborgessa.com.br
CUST971,Distribuidora Costela Comercial,72.395.410/0001-90,GO,Anápolis,Varejo Cultural,Pro,VendeFácil Analytics,1001.32,Ativo,contato@distribuidoraco.com.br
CUST972,Comércio de da Rosa Comercial,72.930.514/0001-57,RS,Pelotas,Construção,Basic,VendeFácil PDV,359.46,Ativo,contato@comérciodedaros.com.br
CUST973,Distribuidora Sousa Comercial,79.803.416/0001-06,DF,Brasília,Calçados,Enterprise,VendeFácil Pay,1932.63,Ativo,contato@distribuidoraso.com.br
CUST974,Atacado da Rocha Comercial,96.027.531/0001-47,CE,Sobral,Pet,Pro,VendeFácil Estoque,975.76,Ativo,contato@atacadodarochac.com.br
CUST975,Atacado Monteiro Comercial,98.403.572/0001-16,PR,Ponta Grossa,Conveniência,Enterprise,VendeFácil Pay,2238.69,Ativo,contato@atacadomonteiro.com.br
CUST976,Centro de Pastor S.A.,97.350.461/0001-26,CE,Sobral,Conveniência,Enterprise,VendeFácil Pay,2052.84,Ativo,contato@centrodepastors.com.br
CUST977,Casa do Oliveira Me,58.129.340/0001-05,GO,Rio Verde,Vestuário,Enterprise,VendeFácil Estoque,3439.39,Ativo,contato@casadooliveiram.com.br
CUST978,Empório Monteiro Eireli,95.783.016/0001-24,ES,Cariacica,Cosméticos,Enterprise,VendeFácil Estoque,2902.81,Ativo,contato@empóriomonteiro.com.br
CUST979,Mundo da Silveira Eireli,37.591.482/0001-01,RJ,Niterói,Alimentação,Enterprise,VendeFácil Estoque,2996.49,Ativo,contato@mundodasilveira.com.br
CUST980,Atacado Rodrigues S.A.,57.289.346/0001-79,SC,Florianópolis,Conveniência,Pro,VendeFácil Estoque,1299.88,Ativo,contato@atacadorodrigue.com.br
CUST981,Mercado Rezende S.A.,57.241.806/0001-99,PR,Cascavel,Vestuário,Pro,VendeFácil Analytics,1028.86,Ativo,contato@mercadorezendes.com.br
CUST982,Mercado Mendes S.A.,29.314.706/0001-00,PR,Ponta Grossa,Automotivo,Enterprise,VendeFácil Pay,3187.81,Ativo,contato@mercadomendessa.com.br
CUST983,Centro de Monteiro S.A.,43.890.521/0001-74,RJ,Petrópolis,Alimentação,Basic,VendeFácil PDV,351.68,Ativo,contato@centrodemonteir.com.br
CUST984,Distribuidora Fogaça Me,29.067.835/0001-40,ES,Vitória,Calçados,Pro,VendeFácil Analytics,1436.68,Ativo,contato@distribuidorafo.com.br
CUST985,Distribuidora Pinto Eireli,31.972.540/0001-60,GO,Anápolis,Farmácia,Pro,VendeFácil Analytics,1522.58,Ativo,contato@distribuidorapi.com.br
CUST986,Distribuidora Vargas Comercial,84.265.907/0001-72,DF,Taguatinga,Vestuário,Basic,VendeFácil PDV,414.19,Ativo,contato@distribuidorava.com.br
CUST987,Empório Aragão Me,79.104.562/0001-35,ES,Serra,Automotivo,Basic,VendeFácil PDV,347.62,Ativo,contato@empórioaragãome.com.br
CUST988,Lojas Aparecida Ltda,81.250.976/0001-14,GO,Rio Verde,Calçados,Enterprise,VendeFácil Estoque,2277.5,Ativo,contato@lojasaparecidal.com.br
CUST989,Mercado Siqueira Eireli,47.850.129/0001-52,RJ,Niterói,Construção,Pro,VendeFácil Analytics,1156.28,Inativo,contato@mercadosiqueira.com.br
CUST990,Comércio de Carvalho Me,13.780.964/0001-41,CE,Juazeiro do Norte,Calçados,Basic,VendeFácil PDV,363.3,Ativo,contato@comérciodecarva.com.br
CUST991,Rede da Paz Ltda,82.196.354/0001-18,RJ,Petrópolis,Automotivo,Enterprise,VendeFácil Estoque,2488.38,Ativo,contato@rededapazltda.com.br
CUST992,Atacado Rios Me,32.671.594/0001-59,DF,Brasília,Calçados,Enterprise,VendeFácil Estoque,2283.48,Ativo,contato@atacadoriosme.com.br
CUST993,Mundo da Jesus Me,78.503.162/0001-30,ES,Vitória,Eletrônicos,Pro,VendeFácil Estoque,1307.47,Ativo,contato@mundodajesusme.com.br
CUST994,Casa do Moreira Me,19.523.870/0001-73,PR,Curitiba,Vestuário,Pro,VendeFácil Loja,947.27,Inativo,contato@casadomoreirame.com.br
CUST995,Casa do Gonçalves Eireli,02.956.481/0001-39,ES,Cariacica,Supermercado,Pro,VendeFácil Loja,1406.51,Ativo,contato@casadogonçalves.com.br
CUST996,Distribuidora Guerra S.A.,84.520.619/0001-17,DF,Águas Claras,Varejo Cultural,Enterprise,VendeFácil Estoque,2575.79,Inativo,contato@distribuidoragu.com.br
CUST997,Centro de Guerra Me,73.952.814/0001-08,DF,Ceilândia,Eletrônicos,Basic,VendeFácil PDV,370.37,Ativo,contato@centrodeguerram.com.br
CUST998,Lojas Barros Ltda,08.537.129/0001-45,PE,Recife,Supermercado,Enterprise,VendeFácil Estoque,2926.55,Ativo,contato@lojasbarrosltda.com.br
CUST999,Lojas Borges S.A.,89.472.103/0001-68,BA,Feira de Santana,Conveniência,Pro,VendeFácil Loja,1019.61,Ativo,contato@lojasborgessa.com.br
CUST1000,Casa do Vieira Eireli,84.362.705/0001-49,CE,Caucaia,Cosméticos,Enterprise,VendeFácil Estoque,2556.51,Inativo,contato@casadovieiraeir.com.br
CUST1001,Atacado Araújo S.A.,54.906.731/0001-20,DF,Taguatinga,Construção,Pro,VendeFácil Estoque,1196.85,Ativo,contato@atacadoaraújosa.com.br
CUST1002,Rede Oliveira S.A.,07.518.463/0001-99,SP,Bauru,Varejo Cultural,Pro,VendeFácil Estoque,1005.77,Ativo,contato@redeoliveirasa.com.br
CUST1003,Distribuidora da Rosa Eireli,42.695.107/0001-41,MG,Belo Horizonte,Eletrônicos,Enterprise,VendeFácil Estoque,2879.21,Ativo,contato@distribuidorada.com.br
CUST1004,Rede Moreira Me,93.580.164/0001-16,RS,Pelotas,Calçados,Pro,VendeFácil Estoque,782.36,Ativo,contato@redemoreirame.com.br
CUST1005,Centro de Barros Eireli,10.693.758/0001-06,RJ,Rio de Janeiro,Varejo Cultural,Pro,VendeFácil Estoque,1365.71,Ativo,contato@centrodebarrose.com.br
CUST1006,Atacado Freitas Me,86.972.435/0001-13,PE,Caruaru,Farmácia,Pro,VendeFácil Estoque,1213.82,Ativo,contato@atacadofreitasm.com.br
CUST1007,Comércio de Lima Me,79.681.543/0001-71,DF,Águas Claras,Pet,Pro,VendeFácil Estoque,1030.35,Ativo,contato@comérciodelimam.com.br
CUST1008,Atacado Silva Me,72.159.340/0001-70,DF,Taguatinga,Pet,Pro,VendeFácil Estoque,1015.54,Ativo,contato@atacadosilvame.com.br
CUST1009,Casa do Souza Ltda,28.504.367/0001-61,RS,Santa Maria,Automotivo,Pro,VendeFácil Estoque,990.26,Ativo,contato@casadosouzaltda.com.br
CUST1010,Comércio de Freitas Eireli,94.081.725/0001-03,MG,Ipatinga,Alimentação,Pro,VendeFácil Loja,1482.08,Ativo,contato@comérciodefreit.com.br
CUST1011,Mercado Freitas Ltda,49.701.536/0001-23,DF,Águas Claras,Calçados,Enterprise,VendeFácil Pay,2158.72,Ativo,contato@mercadofreitasl.com.br
CUST1012,Rede das Neves Ltda,43.265.809/0001-58,SC,Joinville,Automotivo,Pro,VendeFácil Loja,1497.72,Inativo,contato@rededasnevesltd.com.br
CUST1013,Empório Novaes S.A.,51.036.429/0001-70,MG,Ouro Preto,Eletrônicos,Enterprise,VendeFácil Pay,2333.31,Cancelado,contato@empórionovaessa.com.br
CUST1014,Empório Machado Eireli,56.789.410/0001-18,CE,Fortaleza,Cosméticos,Pro,VendeFácil Estoque,919.19,Ativo,contato@empóriomachadoe.com.br
CUST1015,Distribuidora Montenegro Me,79.815.204/0001-30,RJ,Rio de Janeiro,Varejo Cultural,Enterprise,VendeFácil Estoque,2748.68,Ativo,contato@distribuidoramo.com.br
CUST1016,Atacado Rios Me,96.813.204/0001-10,MG,Juiz de Fora,Automotivo,Pro,VendeFácil Loja,1323.48,Inativo,contato@atacadoriosme.com.br
CUST1017,Casa do Macedo S.A.,41.250.973/0001-66,GO,Anápolis,Eletrônicos,Pro,VendeFácil Loja,1105.04,Ativo,contato@casadomacedosa.com.br
CUST1018,Mercado Ramos Eireli,18.974.502/0001-89,CE,Sobral,Supermercado,Pro,VendeFácil Estoque,846.6,Ativo,contato@mercadoramoseir.com.br
CUST1019,Casa do Moreira Ltda,37.085.416/0001-60,PR,Londrina,Calçados,Pro,VendeFácil Analytics,1177.32,Cancelado,contato@casadomoreiralt.com.br
CUST1020,Lojas da Mota Ltda,39.704.521/0001-65,PE,Olinda,Calçados,Enterprise,VendeFácil Pay,2479.28,Ativo,contato@lojasdamotaltda.com.br
CUST1021,Centro de Pastor Me,07.923.158/0001-82,SC,Florianópolis,Vestuário,Pro,VendeFácil Loja,926.46,Ativo,contato@centrodepastorm.com.br
CUST1022,Mundo da Moura Ltda,56.408.913/0001-04,GO,Aparecida de Goiânia,Cosméticos,Basic,VendeFácil PDV,405.2,Ativo,contato@mundodamouraltd.com.br
CUST1023,Distribuidora Casa Grande Eireli,24.179.360/0001-60,RS,Canoas,Conveniência,Basic,VendeFácil PDV,477.47,Ativo,contato@distribuidoraca.com.br
CUST1024,Casa do Pimenta Eireli,52.097.836/0001-50,SC,Criciúma,Farmácia,Pro,VendeFácil Loja,907.64,Ativo,contato@casadopimentaei.com.br
CUST1025,Rede Dias Eireli,26.593.047/0001-08,ES,Serra,Cosméticos,Enterprise,VendeFácil Estoque,1909.29,Cancelado,contato@redediaseireli.com.br
CUST1026,Atacado da Costa Me,93.746.801/0001-81,SC,Criciúma,Alimentação,Pro,VendeFácil Estoque,1311.13,Ativo,contato@atacadodacostam.com.br
CUST1027,Lojas Araújo S.A.,57.603.892/0001-32,MG,Uberlândia,Eletrônicos,Enterprise,VendeFácil Pay,2333.95,Ativo,contato@lojasaraújosa.com.br
CUST1028,Atacado da Conceição S.A.,04.178.623/0001-00,BA,Salvador,Supermercado,Pro,VendeFácil Estoque,855.91,Ativo,contato@atacadodaconcei.com.br
CUST1029,Rede Jesus S.A.,71.368.250/0001-27,SP,Sorocaba,Automotivo,Pro,VendeFácil Analytics,1401.92,Inativo,contato@redejesussa.com.br
CUST1030,Mundo da Nascimento Eireli,68.709.324/0001-37,SC,Florianópolis,Varejo Cultural,Enterprise,VendeFácil Pay,2079.82,Ativo,contato@mundodanascimen.com.br
CUST1031,Empório Cavalcante Comercial,09.724.631/0001-28,PR,Cascavel,Cosméticos,Pro,VendeFácil Analytics,917.67,Ativo,contato@empóriocavalcan.com.br
CUST1032,Casa do Pires S.A.,38.401.765/0001-06,RJ,Volta Redonda,Conveniência,Pro,VendeFácil Analytics,919.71,Ativo,contato@casadopiressa.com.br
CUST1033,Atacado Borges Eireli,61.254.730/0001-03,ES,Vila Velha,Automotivo,Enterprise,VendeFácil Pay,2681.38,Ativo,contato@atacadoborgesei.com.br
CUST1034,Atacado Pimenta S.A.,85.972.360/0001-08,BA,Salvador,Automotivo,Pro,VendeFácil Loja,904.02,Ativo,contato@atacadopimentas.com.br
CUST1035,Mercado Ribeiro Comercial,59.374.208/0001-13,CE,Sobral,Construção,Enterprise,VendeFácil Pay,1866.82,Ativo,contato@mercadoribeiroc.com.br
CUST1036,Atacado Carvalho Me,07.985.132/0001-69,SP,Bauru,Pet,Basic,VendeFácil PDV,392.93,Ativo,contato@atacadocarvalho.com.br
CUST1037,Casa do Sampaio S.A.,76.185.042/0001-06,PR,Cascavel,Farmácia,Enterprise,VendeFácil Pay,1822.78,Ativo,contato@casadosampaiosa.com.br
CUST1038,Empório Macedo Comercial,15.674.230/0001-03,RJ,Volta Redonda,Supermercado,Basic,VendeFácil PDV,383.25,Ativo,contato@empóriomacedoco.com.br
CUST1039,Lojas Vargas S.A.,01.728.394/0001-61,DF,Águas Claras,Conveniência,Pro,VendeFácil Analytics,1317.86,Ativo,contato@lojasvargassa.com.br
CUST1040,Mundo da Souza Comercial,04.519.823/0001-89,RJ,Rio de Janeiro,Calçados,Enterprise,VendeFácil Pay,2163.04,Ativo,contato@mundodasouzacom.com.br
CUST1041,Casa do Câmara Eireli,37.502.916/0001-50,MG,Belo Horizonte,Pet,Basic,VendeFácil PDV,302.66,Ativo,contato@casadocâmaraeir.com.br
CUST1042,Mundo da Costa Me,61.479.382/0001-72,ES,Cariacica,Construção,Enterprise,VendeFácil Pay,2938.39,Ativo,contato@mundodacostame.com.br
CUST1043,Comércio de Correia Ltda,92.147.053/0001-58,SP,Ribeirão Preto,Alimentação,Basic,VendeFácil PDV,338.16,Ativo,contato@comérciodecorre.com.br
CUST1044,Centro de Nunes S.A.,38.415.029/0001-07,RS,Canoas,Conveniência,Pro,VendeFácil Estoque,1172.33,Ativo,contato@centrodenunessa.com.br
CUST1045,Lojas Novais S.A.,70.659.821/0001-10,SP,Sorocaba,Automotivo,Pro,VendeFácil Estoque,1058.09,Ativo,contato@lojasnovaissa.com.br
CUST1046,Comércio de Jesus S.A.,41.732.905/0001-33,DF,Águas Claras,Automotivo,Pro,VendeFácil Analytics,864.72,Ativo,contato@comérciodejesus.com.br
CUST1047,Mundo da Câmara Eireli,04.683.291/0001-10,PR,Cascavel,Pet,Basic,VendeFácil PDV,366.77,Ativo,contato@mundodacâmaraei.com.br
CUST1048,Rede Correia Eireli,51.098.374/0001-22,PE,Olinda,Supermercado,Pro,VendeFácil Analytics,1149.76,Ativo,contato@redecorreiaeire.com.br
CUST1049,Distribuidora Costa Me,25.408.671/0001-17,RS,Porto Alegre,Eletrônicos,Basic,VendeFácil PDV,384.4,Ativo,contato@distribuidoraco.com.br
CUST1050,Empório Lopes Eireli,05.419.367/0001-68,ES,Cariacica,Automotivo,Basic,VendeFácil PDV,398.96,Inativo,contato@empóriolopeseir.com.br
CUST1051,Empório Aragão Eireli,58.304.976/0001-38,DF,Águas Claras,Supermercado,Pro,VendeFácil Estoque,937.21,Ativo,contato@empórioaragãoei.com.br
CUST1052,Rede Pires Eireli,71.806.324/0001-60,RS,Santa Maria,Vestuário,Enterprise,VendeFácil Pay,3072.7,Ativo,contato@redepireseireli.com.br
CUST1053,Empório Azevedo Eireli,20.789.436/0001-19,RJ,Petrópolis,Calçados,Enterprise,VendeFácil Estoque,2524.59,Ativo,contato@empórioazevedoe.com.br
CUST1054,Casa do Caldeira S.A.,08.923.576/0001-32,RJ,Campos dos Goytacazes,Vestuário,Pro,VendeFácil Loja,1283.49,Ativo,contato@casadocaldeiras.com.br
CUST1055,Casa do Sá Me,63.089.542/0001-00,RJ,Niterói,Alimentação,Enterprise,VendeFácil Pay,2489.06,Ativo,contato@casadosáme.com.br
CUST1056,Atacado Pinto Me,15.034.297/0001-83,RS,Caxias do Sul,Eletrônicos,Basic,VendeFácil PDV,499.85,Ativo,contato@atacadopintome.com.br
CUST1057,Mundo da Caldeira Ltda,01.348.625/0001-01,ES,Vila Velha,Alimentação,Enterprise,VendeFácil Pay,1844.76,Ativo,contato@mundodacaldeira.com.br
CUST1058,Empório Leão Me,79.216.043/0001-69,GO,Aparecida de Goiânia,Farmácia,Enterprise,VendeFácil Pay,2113.73,Ativo,contato@empórioleãome.com.br
CUST1059,Distribuidora das Neves Ltda,96.524.710/0001-90,MG,Ouro Preto,Alimentação,Enterprise,VendeFácil Estoque,3297.91,Ativo,contato@distribuidorada.com.br
CUST1060,Distribuidora Melo Comercial,45.920.718/0001-34,PE,Caruaru,Farmácia,Basic,VendeFácil PDV,456.33,Ativo,contato@distribuidorame.com.br
CUST1061,Empório da Costa S.A.,89.032.145/0001-88,MG,Uberlândia,Alimentação,Enterprise,VendeFácil Estoque,2088.89,Ativo,contato@empóriodacostas.com.br
CUST1062,Distribuidora Costa S.A.,15.387.624/0001-80,DF,Ceilândia,Calçados,Pro,VendeFácil Analytics,1421.47,Ativo,contato@distribuidoraco.com.br
CUST1063,Mundo da Nunes Ltda,54.621.038/0001-00,ES,Serra,Varejo Cultural,Pro,VendeFácil Estoque,829.94,Ativo,contato@mundodanunesltd.com.br
CUST1064,Empório Monteiro Eireli,30.951.768/0001-01,RS,Canoas,Varejo Cultural,Pro,VendeFácil Loja,1153.52,Ativo,contato@empóriomonteiro.com.br
CUST1065,Mundo da Mendes Eireli,56.371.024/0001-01,SC,Joinville,Alimentação,Enterprise,VendeFácil Pay,2390.41,Ativo,contato@mundodamendesei.com.br
CUST1066,Lojas Barbosa Ltda,50.172.369/0001-50,BA,Camaçari,Eletrônicos,Enterprise,VendeFácil Estoque,2478.84,Ativo,contato@lojasbarbosaltd.com.br
CUST1067,Lojas Pacheco Eireli,50.816.297/0001-36,DF,Brasília,Farmácia,Pro,VendeFácil Loja,1020.36,Cancelado,contato@lojaspachecoeir.com.br
CUST1068,Rede da Luz Ltda,25.316.087/0001-31,MG,Uberaba,Supermercado,Enterprise,VendeFácil Estoque,3376.03,Ativo,contato@rededaluzltda.com.br
CUST1069,Atacado Brito Me,02.659.813/0001-13,ES,Serra,Pet,Pro,VendeFácil Analytics,1514.34,Ativo,contato@atacadobritome.com.br
CUST1070,Mundo da Marques Eireli,35.871.492/0001-75,SC,Florianópolis,Construção,Enterprise,VendeFácil Pay,2654.56,Ativo,contato@mundodamarquese.com.br
CUST1071,Empório Azevedo Eireli,12.869.537/0001-71,ES,Vila Velha,Eletrônicos,Enterprise,VendeFácil Pay,2903.68,Ativo,contato@empórioazevedoe.com.br
CUST1072,Lojas Freitas Comercial,56.304.912/0001-01,RS,Pelotas,Farmácia,Basic,VendeFácil PDV,407.49,Ativo,contato@lojasfreitascom.com.br
CUST1073,Empório da Rocha S.A.,25.308.914/0001-45,CE,Juazeiro do Norte,Vestuário,Basic,VendeFácil PDV,402.33,Ativo,contato@empóriodarochas.com.br
CUST1074,Atacado Pacheco Eireli,73.168.405/0001-07,MG,Belo Horizonte,Eletrônicos,Enterprise,VendeFácil Pay,2162.17,Ativo,contato@atacadopachecoe.com.br
CUST1075,Centro de Moraes Me,68.534.917/0001-00,CE,Fortaleza,Calçados,Basic,VendeFácil PDV,468.32,Ativo,contato@centrodemoraesm.com.br
CUST1076,Mercado Silva Eireli,58.793.624/0001-93,SP,São Paulo,Conveniência,Basic,VendeFácil PDV,389.75,Ativo,contato@mercadosilvaeir.com.br
CUST1077,Centro de Guerra Comercial,90.316.754/0001-48,SC,Joinville,Calçados,Enterprise,VendeFácil Pay,2591.84,Inativo,contato@centrodeguerrac.com.br
CUST1078,Rede Cunha S.A.,46.891.273/0001-74,RS,Pelotas,Construção,Pro,VendeFácil Loja,1266.85,Ativo,contato@redecunhasa.com.br
CUST1079,Rede Barros S.A.,21.437.985/0001-97,DF,Águas Claras,Eletrônicos,Enterprise,VendeFácil Estoque,2296.21,Ativo,contato@redebarrossa.com.br
CUST1080,Distribuidora Aparecida Ltda,78.536.941/0001-31,SC,Chapecó,Farmácia,Pro,VendeFácil Estoque,1212.57,Ativo,contato@distribuidoraap.com.br
CUST1081,Centro de Freitas Eireli,75.430.168/0001-36,MG,Uberaba,Alimentação,Pro,VendeFácil Analytics,1011.09,Ativo,contato@centrodefreitas.com.br
CUST1082,Casa do da Luz Eireli,15.924.807/0001-98,GO,Rio Verde,Construção,Enterprise,VendeFácil Pay,2498.36,Ativo,contato@casadodaluzeire.com.br
CUST1083,Casa do da Conceição S.A.,19.820.473/0001-63,DF,Águas Claras,Alimentação,Pro,VendeFácil Estoque,1078.76,Ativo,contato@casadodaconceiç.com.br
CUST1084,Lojas Costa Comercial,54.896.217/0001-50,DF,Brasília,Calçados,Pro,VendeFácil Estoque,1046.03,Ativo,contato@lojascostacomer.com.br
CUST1085,Atacado Pereira Ltda,28.409.571/0001-01,SC,Florianópolis,Cosméticos,Pro,VendeFácil Analytics,932.75,Ativo,contato@atacadopereiral.com.br
CUST1086,Atacado Guerra Eireli,90.754.138/0001-79,CE,Caucaia,Farmácia,Pro,VendeFácil Loja,1013.45,Ativo,contato@atacadoguerraei.com.br
CUST1087,Atacado da Conceição Me,37.946.582/0001-03,MG,Juiz de Fora,Alimentação,Enterprise,VendeFácil Pay,2390.46,Inativo,contato@atacadodaconcei.com.br
CUST1088,Distribuidora Martins Ltda,51.968.340/0001-41,RS,Caxias do Sul,Calçados,Pro,VendeFácil Analytics,851.56,Ativo,contato@distribuidorama.com.br
CUST1089,Mundo da Macedo Eireli,78.021.453/0001-91,BA,Camaçari,Cosméticos,Pro,VendeFácil Loja,1196.03,Inativo,contato@mundodamacedoei.com.br
CUST1090,Casa do Sousa S.A.,07.521.346/0001-84,DF,Taguatinga,Alimentação,Enterprise,VendeFácil Pay,2691.04,Ativo,contato@casadosousasa.com.br
CUST1091,Comércio de Sá Eireli,68.427.053/0001-27,DF,Ceilândia,Farmácia,Enterprise,VendeFácil Pay,2730.3,Ativo,contato@comérciodesáeir.com.br
CUST1092,Distribuidora Cassiano S.A.,56.813.094/0001-72,SC,Criciúma,Supermercado,Enterprise,VendeFácil Estoque,3324.07,Ativo,contato@distribuidoraca.com.br
CUST1093,Centro de Melo Ltda,15.782.094/0001-75,DF,Brasília,Cosméticos,Enterprise,VendeFácil Estoque,3173.85,Ativo,contato@centrodemeloltd.com.br
CUST1094,Rede Rocha Comercial,82.065.437/0001-78,ES,Vitória,Vestuário,Enterprise,VendeFácil Pay,2558.57,Ativo,contato@rederochacomerc.com.br
CUST1095,Lojas Cirino Ltda,31.628.579/0001-65,RS,Canoas,Eletrônicos,Basic,VendeFácil PDV,324.06,Inativo,contato@lojascirinoltda.com.br
CUST1096,Distribuidora Moura Comercial,17.024.893/0001-08,PR,Londrina,Vestuário,Enterprise,VendeFácil Estoque,3242.27,Ativo,contato@distribuidoramo.com.br
CUST1097,Mercado Jesus Me,62.174.358/0001-98,GO,Anápolis,Pet,Enterprise,VendeFácil Pay,1862.98,Inativo,contato@mercadojesusme.com.br
CUST1098,Atacado Azevedo Ltda,63.291.784/0001-74,BA,Feira de Santana,Pet,Basic,VendeFácil PDV,471.93,Ativo,contato@atacadoazevedol.com.br
CUST1099,Distribuidora Rios S.A.,72.491.635/0001-40,SP,Campinas,Eletrônicos,Pro,VendeFácil Estoque,935.48,Ativo,contato@distribuidorari.com.br
CUST1100,Lojas Costa Ltda,02.793.418/0001-29,PR,Ponta Grossa,Conveniência,Pro,VendeFácil Estoque,788.29,Cancelado,contato@lojascostaltda.com.br
CUST1101,Empório Farias Me,97.834.051/0001-50,DF,Brasília,Construção,Pro,VendeFácil Analytics,924.06,Ativo,contato@empóriofariasme.com.br
CUST1102,Comércio de Ramos Eireli,75.439.160/0001-30,BA,Salvador,Supermercado,Pro,VendeFácil Estoque,905.75,Ativo,contato@comércioderamos.com.br
CUST1103,Mundo da Cavalcanti Ltda,96.735.104/0001-13,CE,Sobral,Farmácia,Pro,VendeFácil Loja,842.44,Ativo,contato@mundodacavalcan.com.br
CUST1104,Atacado Sampaio Comercial,03.275.468/0001-87,PE,Recife,Pet,Enterprise,VendeFácil Estoque,2273.98,Inativo,contato@atacadosampaioc.com.br
CUST1105,Rede Azevedo Eireli,37.684.025/0001-61,GO,Goiânia,Vestuário,Enterprise,VendeFácil Pay,2712.17,Ativo,contato@redeazevedoeire.com.br
CUST1106,Empório Sá Comercial,18.536.920/0001-94,PE,Recife,Conveniência,Enterprise,VendeFácil Pay,2084.84,Cancelado,contato@empóriosácomerc.com.br
CUST1107,Mercado Montenegro Ltda,07.985.341/0001-02,RJ,Niterói,Eletrônicos,Pro,VendeFácil Analytics,1571.01,Ativo,contato@mercadomonteneg.com.br
CUST1108,Casa do Souza Me,63.907.254/0001-08,PE,Olinda,Conveniência,Pro,VendeFácil Estoque,750.35,Inativo,contato@casadosouzame.com.br
CUST1109,Comércio de Carvalho Comercial,57.830.912/0001-08,GO,Anápolis,Conveniência,Pro,VendeFácil Analytics,1599.43,Ativo,contato@comérciodecarva.com.br
CUST1110,Atacado Macedo Ltda,27.461.509/0001-98,CE,Juazeiro do Norte,Supermercado,Pro,VendeFácil Estoque,1230.47,Ativo,contato@atacadomacedolt.com.br
CUST1111,Mundo da Brito S.A.,24.185.370/0001-09,BA,Salvador,Alimentação,Enterprise,VendeFácil Estoque,2790.37,Ativo,contato@mundodabritosa.com.br
CUST1112,Casa do Rios Me,04.237.185/0001-03,GO,Anápolis,Conveniência,Pro,VendeFácil Loja,1244.62,Cancelado,contato@casadoriosme.com.br
CUST1113,Mercado Andrade S.A.,83.750.461/0001-09,RS,Pelotas,Varejo Cultural,Pro,VendeFácil Estoque,1048.87,Ativo,contato@mercadoandrades.com.br
CUST1114,Lojas Sales Eireli,47.098.536/0001-55,ES,Vitória,Cosméticos,Pro,VendeFácil Analytics,853.21,Ativo,contato@lojassaleseirel.com.br
CUST1115,Distribuidora da Cruz Comercial,53.806.794/0001-41,CE,Sobral,Pet,Enterprise,VendeFácil Pay,1913.61,Inativo,contato@distribuidorada.com.br
CUST1116,Rede Fernandes Me,31.905.846/0001-02,MG,Ipatinga,Conveniência,Basic,VendeFácil PDV,370.6,Ativo,contato@redefernandesme.com.br
CUST1117,Comércio de Leão Eireli,81.524.976/0001-65,BA,Feira de Santana,Calçados,Basic,VendeFácil PDV,324.95,Ativo,contato@comérciodeleãoe.com.br
CUST1118,Empório Gonçalves S.A.,61.380.245/0001-86,MG,Montes Claros,Calçados,Basic,VendeFácil PDV,451.68,Ativo,contato@empóriogonçalve.com.br
CUST1119,Empório Albuquerque Ltda,65.031.987/0001-57,SP,Sorocaba,Calçados,Pro,VendeFácil Estoque,902.27,Ativo,contato@empórioalbuquer.com.br
CUST1120,Mundo da Ribeiro Ltda,45.071.329/0001-81,PR,Ponta Grossa,Calçados,Enterprise,VendeFácil Estoque,2869.64,Ativo,contato@mundodaribeirol.com.br
CUST1121,Rede Monteiro Comercial,18.270.463/0001-39,PR,Cascavel,Eletrônicos,Pro,VendeFácil Analytics,977.86,Ativo,contato@redemonteirocom.com.br
CUST1122,Atacado Sampaio Comercial,62.517.830/0001-48,GO,Aparecida de Goiânia,Farmácia,Enterprise,VendeFácil Pay,1979.54,Ativo,contato@atacadosampaioc.com.br
CUST1123,Centro de Farias Comercial,07.645.193/0001-87,RS,Santa Maria,Calçados,Pro,VendeFácil Loja,934.3,Ativo,contato@centrodefariasc.com.br
CUST1124,Mercado Almeida Me,91.485.362/0001-75,PR,Cascavel,Automotivo,Basic,VendeFácil PDV,487.58,Ativo,contato@mercadoalmeidam.com.br
CUST1125,Empório Barros Comercial,02.538.146/0001-10,BA,Camaçari,Construção,Basic,VendeFácil PDV,436.03,Ativo,contato@empóriobarrosco.com.br
CUST1126,Empório Costela Ltda,03.752.164/0001-63,MG,Montes Claros,Supermercado,Pro,VendeFácil Loja,1442.87,Ativo,contato@empóriocostelal.com.br
CUST1127,Comércio de Ramos Eireli,08.652.917/0001-82,BA,Feira de Santana,Varejo Cultural,Basic,VendeFácil PDV,476.02,Ativo,contato@comércioderamos.com.br
CUST1128,Distribuidora Farias Ltda,53.840.162/0001-02,SP,SJC,Vestuário,Pro,VendeFácil Estoque,964.0,Ativo,contato@distribuidorafa.com.br
CUST1129,Atacado Garcia S.A.,85.239.041/0001-98,PE,Caruaru,Supermercado,Enterprise,VendeFácil Pay,2916.11,Inativo,contato@atacadogarciasa.com.br
CUST1130,Centro de Azevedo S.A.,30.216.857/0001-04,SP,Jundiaí,Vestuário,Pro,VendeFácil Loja,1382.76,Ativo,contato@centrodeazevedo.com.br
